id,hotel,book_number,rooms,amount,prepay,price_per_night,pmnt_type,date_book,date_cancel,date_in,nights,date_out,channel,status_book,object,guests,room_type_agg,target
93026,6,20220425-21997-133576320,1,32670,32670,8167.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-12,,2022-04-25,4,2022-04-29,Сайт,Активный,ТНК ЛП,2,Студия,1
93028,6,20220510-21997-133555876,1,7500,7500,7500,Внешняя система оплаты,2022-04-12,,2022-05-10,1,2022-05-11,OTA,Активный,ТНК ЛП,2,Стандарт,1
93029,6,20220528-21997-133555258,1,14500,14500,7250,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-12,,2022-05-28,2,2022-05-30,Сайт,Активный,ТНК ЛП,3,Стандарт,1
93031,6,20220626-21997-133529089,1,15400,15400,15400,Банк. карта: Банк Россия (банк. карта),2022-04-12,2022-05-29,2022-06-26,1,2022-06-27,Сайт,Отмена,ТНК ЛП,1,Студия,0
93032,6,20220507-21997-133510446,1,17200,8600,8600,Банк. карта: Банк Россия (банк. карта),2022-04-12,,2022-05-07,2,2022-05-09,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93033,6,20220415-21997-133355995,1,23900,23900,11950,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-12,,2022-04-15,2,2022-04-17,Сайт,Активный,ТНК ЛП,1,Студия,1
93035,6,20220416-21997-133442859,1,7100,0,7100,При заселении,2022-04-12,,2022-04-16,1,2022-04-17,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93036,6,20220611-21997-133421674,1,15800,15800,7900,Внешняя система оплаты,2022-04-12,,2022-06-11,2,2022-06-13,OTA,Активный,ТНК ЛП,3,Стандарт,1
93037,6,20220416-21997-133413176,1,14200,14200,14200,Отложенная электронная оплата: Банк Россия (банк. карта),2022-04-12,,2022-04-16,1,2022-04-17,Сайт,Активный,ТНК ЛП,1,Студия,1
93038,6,20220416-21997-133396613,1,7900,0,7900,При заселении,2022-04-12,,2022-04-16,1,2022-04-17,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93039,6,20220727-21997-133392778,1,35870,5610,5978.33,Банк. карта: Банк Россия (банк. карта),2022-04-11,,2022-07-27,6,2022-08-02,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93040,6,20220622-21997-133392327,1,13200,13200,6600,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-11,,2022-06-22,2,2022-06-24,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93044,6,20220507-21997-133339541,1,22500,22500,7500,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-11,,2022-05-07,3,2022-05-10,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93047,6,20220415-21997-133288628,2,47800,23600,11950,Банк. карта: Банк Россия (банк. карта),2022-04-11,2022-04-14,2022-04-15,2,2022-04-17,Сайт,Отмена,ТНК ЛП,2,Студия,0
93049,6,20220415-21997-133255070,1,15400,15400,7700,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-11,,2022-04-15,2,2022-04-17,OTA,Активный,ТНК ЛП,1,Стандарт,1
93050,6,20220430-21997-133236066,1,49000,49000,16333.33,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-11,,2022-04-30,3,2022-05-03,Сайт,Активный,ТНК ЛП,1,Студия,1
93051,6,20220507-21997-133200723,1,15000,15000,7500,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-10,,2022-05-07,2,2022-05-09,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93053,6,20220416-21997-133187778,1,13500,13500,13500,Отложенная электронная оплата: Банк Россия (банк. карта),2022-04-10,,2022-04-16,1,2022-04-17,Сайт,Активный,ТНК ЛП,1,Студия,1
93054,6,20220430-21997-133188386,2,73600,73600,7360,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-10,,2022-04-30,5,2022-05-05,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93055,6,20220511-21997-133176335,1,6600,6600,6600,Банк. карта: Банк Россия (банк. карта),2022-04-10,,2022-05-11,1,2022-05-12,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93056,6,20220503-21997-133174917,1,55200,55200,13800,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-10,,2022-05-03,4,2022-05-07,Сайт,Активный,ТНК ЛП,4,Студия,1
93057,6,20220430-21997-133164733,1,68425,0,6220.45,Отложенная электронная оплата: Банк Россия (банк. карта),2022-04-10,2022-04-11,2022-04-30,11,2022-05-11,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
93058,6,20220503-21997-133137313,1,13700,13700,6850,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-10,,2022-05-03,2,2022-05-05,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93059,6,20220412-21997-133124518,1,12800,12800,6400,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-10,,2022-04-12,2,2022-04-14,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93060,6,20220501-21997-133124888,1,27900,14300,13950,Банк. карта: Банк Россия (банк. карта),2022-04-10,,2022-05-01,2,2022-05-03,Сайт,Активный,ТНК ЛП,2,Студия,1
93062,6,20220416-21997-133108367,1,11800,0,11800,Отложенная электронная оплата: Банк Россия (банк. карта),2022-04-10,2022-04-16,2022-04-16,1,2022-04-17,Сайт,Неподтвержденные,ТНК ЛП,1,Студия,0
93064,6,20220423-21997-133054979,1,20300,20300,6766.67,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-09,,2022-04-23,3,2022-04-26,OTA,Активный,ТНК ЛП,1,Стандарт,1
93066,6,20220501-21997-133053414,1,62135,62135,10355.83,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-09,2022-04-09,2022-05-01,6,2022-05-07,Сайт,Отмена,ТНК ЛП,1,Студия,0
93067,6,20220509-21997-133030731,1,7500,7500,7500,Банк. карта: Банк Россия (банк. карта),2022-04-09,,2022-05-09,1,2022-05-10,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93068,6,20220618-21997-132996554,1,14500,14500,7250,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-09,,2022-06-18,2,2022-06-20,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93070,6,20220502-21997-132990491,2,22800,22800,11400,Банк. карта: Банк Россия (банк. карта),2022-04-09,,2022-05-02,1,2022-05-03,Сайт,Активный,ТНК ЛП,2,Студия,1
93071,6,20220409-21997-132977820,1,7900,0,7900,При заселении,2022-04-09,,2022-04-09,1,2022-04-10,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93075,6,20220611-21997-132884850,1,15800,15800,7900,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-08,,2022-06-11,2,2022-06-13,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93077,6,20220624-21997-132878488,1,15800,0,7900,Внешняя система оплаты,2022-04-08,2022-04-08,2022-06-24,2,2022-06-26,OTA,Отмена,ТНК ЛП,2,Стандарт,0
93080,6,20220508-21997-132858202,1,15000,15000,7500,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-08,,2022-05-08,2,2022-05-10,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93081,6,20220430-21997-132852203,1,15400,15400,7700,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-08,,2022-04-30,2,2022-05-02,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93082,6,20220430-21997-132836610,1,15400,7700,7700,Банк. карта: Банк Россия (банк. карта),2022-04-08,,2022-04-30,2,2022-05-02,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93083,6,20220507-21997-132826522,1,15000,15000,7500,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-08,,2022-05-07,2,2022-05-09,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93084,6,20220611-21997-132817339,1,15800,15800,7900,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-08,,2022-06-11,2,2022-06-13,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93085,6,20220718-21997-132794971,1,6600,6600,6600,Банк. карта: Банк Россия (банк. карта),2022-04-08,,2022-07-18,1,2022-07-19,Сайт,Активный,ТНК ЛП,3,Стандарт,1
93087,6,20220416-21997-132783310,2,15800,15800,7900,Банк. карта: Банк Россия (банк. карта),2022-04-08,,2022-04-16,1,2022-04-17,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93089,6,20220412-21997-132735144,1,6400,0,6400,При заселении,2022-04-08,,2022-04-12,1,2022-04-13,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93090,6,20220430-21997-132730400,1,15400,15400,7700,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-08,,2022-04-30,2,2022-05-02,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93091,6,20220604-21997-132728220,1,20520,20520,10260,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-08,,2022-06-04,2,2022-06-06,Сайт,Активный,ТНК ЛП,2,Студия,1
93092,6,20220408-21997-132719683,1,7700,0,7700,При заселении,2022-04-08,2022-04-08,2022-04-08,1,2022-04-09,Сайт,Отмена,ТНК ЛП,1,Стандарт,0
93095,6,20220507-21997-132675815,1,31000,15500,15500,Банк. карта: Банк Россия (банк. карта),2022-04-08,,2022-05-07,2,2022-05-09,Сайт,Активный,ТНК ЛП,4,Студия,1
93097,6,20220424-21997-132673283,1,17100,17100,8550,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-08,,2022-04-24,2,2022-04-26,Сайт,Активный,ТНК ЛП,1,Студия,1
93098,6,20220409-21997-132669414,2,15800,0,7900,При заселении,2022-04-07,,2022-04-09,1,2022-04-10,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93099,6,20220516-21997-132661175,1,23760,23760,5940,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,,2022-05-16,4,2022-05-20,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93101,6,20220724-21997-132644876,1,29700,5940,5940,Банк. карта: Банк Россия (банк. карта),2022-04-07,,2022-07-24,5,2022-07-29,Сайт,Активный,ТНК ЛП,3,Стандарт,1
93103,6,20220505-21997-132633239,1,13015,13015,6507.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,,2022-05-05,2,2022-05-07,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93104,6,20220410-21997-132633100,1,15980,15980,5326.67,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,2022-04-09,2022-04-10,3,2022-04-13,Сайт,Отмена,ТНК ЛП,2,Стандарт,0
93105,6,20220408-21997-132625680,1,22135,22135,11067.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,,2022-04-08,2,2022-04-10,Сайт,Активный,ТНК ЛП,1,Студия,1
93107,6,20220410-21997-132593558,1,59000,0,6555.56,При заселении,2022-04-07,,2022-04-10,9,2022-04-19,OTA,Активный,ТНК ЛП,1,Стандарт,1
93108,6,20220414-21997-132592981,1,29000,0,5800,При заселении,2022-04-07,,2022-04-14,5,2022-04-19,OTA,Активный,ТНК ЛП,1,Стандарт,1
93109,6,20220413-21997-132573240,5,26000,0,5200,Внешняя система оплаты (С предоплатой),2022-04-07,,2022-04-13,1,2022-04-14,OTA,Активный,ТНК ЛП,5,Стандарт,1
93110,6,20220629-21997-132560405,1,15400,15400,15400,Банк. карта: Банк Россия (банк. карта),2022-04-07,,2022-06-29,1,2022-06-30,Сайт,Активный,ТНК ЛП,4,Студия,1
93112,6,20220507-21997-132540088,1,15000,15000,7500,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,,2022-05-07,2,2022-05-09,Сайт,Активный,ТНК ЛП,2,Стандарт,1
93113,6,20220611-21997-132548519,1,15010,15010,7505,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,,2022-06-11,2,2022-06-13,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93114,6,20220611-21997-132545351,1,13400,13400,6700,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,,2022-06-11,2,2022-06-13,Сайт,Активный,ТНК ЛП,1,Стандарт,1
93115,6,20220613-21997-132538002,1,25935,25935,12967.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,,2022-06-13,2,2022-06-15,Сайт,Активный,ТНК ЛП,4,Студия,1
93116,6,20220616-21997-132536333,1,60690,60690,8670,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,,2022-06-16,7,2022-06-23,Сайт,Активный,ТНК ЛП,2,Студия,1
93117,6,20220409-21997-132528119,1,13800,0,13800,Отложенная электронная оплата: Банк Россия (банк. карта),2022-04-07,2022-04-09,2022-04-09,1,2022-04-10,OTA,Неподтвержденные,ТНК ЛП,1,Студия,0
93118,6,20220611-21997-132510495,1,23465,23465,11732.5,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-07,,2022-06-11,2,2022-06-13,Сайт,Активный,ТНК ЛП,1,Студия,1
93120,6,20220418-21997-132483111,1,18600,0,9300,Внешняя система оплаты (С предоплатой),2022-04-07,,2022-04-18,2,2022-04-20,OTA,Активный,ТНК ЛП,3,Студия,1
93121,6,20220606-21997-132473352,1,13000,13000,13000,Банк. карта: Банк Россия (банк. карта),2022-04-07,,2022-06-06,1,2022-06-07,Сайт,Активный,ТНК ЛП,1,Студия,1
93123,6,20220626-21997-132413123,1,32895,32895,10965,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-06,,2022-06-26,3,2022-06-29,Сайт,Активный,ТНК ЛП,4,Студия,1
93124,6,20220423-21997-132403516,2,18600,18600,9300,Банк. карта: Банк Россия (банк. карта),2022-04-06,,2022-04-23,1,2022-04-24,Сайт,Активный,ТНК ЛП,4,Стандарт,1
93125,6,20220412-21997-132367627,1,9880,9880,4940,Банк. карта [Кешбэк. МИР]: Эквайринг ComfortBooking (Банк. карта),2022-04-06,,2022-04-12,2,2022-04-14,Сайт,Активный,ТНК ЛП,1,Стандарт,1
