id,hotel,book_number,rooms,amount,prepay,price_per_night,pmnt_type,date_book,date_cancel,date_in,nights,date_out,channel,status_book,object,guests,room_type_agg,target
220,1,20200108-6634-57230922,1,40300,40300,10075,Банк. карта: Банк Россия (банк. карта),2019-12-08,,2020-01-08,4,2020-01-12,Сайт,Активный,Игора,2,Стандарт,1
221,1,20191209-6634-57228179,1,11000,11000,11000,Банк. карта: Банк Россия (банк. карта),2019-12-08,,2019-12-09,1,2019-12-10,Сайт,Активный,Игора,2,Апартаменты,1
222,1,20200108-6634-57225098,1,50065,50065,25032.5,Банк. карта: Банк Россия (банк. карта),2019-12-08,,2020-01-08,2,2020-01-10,Сайт,Активный,Игора,5,Коттедж,1
223,1,20200114-6634-57224134,1,5200,5200,5200,Банк. карта: Банк Россия (банк. карта),2019-12-08,,2020-01-14,1,2020-01-15,Сайт,Активный,Игора,2,Стандарт,1
225,1,20200122-6634-57207420,1,26125,26125,6531.25,Банк. карта: Банк Россия (банк. карта),2019-12-08,2020-01-14,2020-01-22,4,2020-01-26,Сайт,Отмена,Игора,2,Стандарт,0
226,1,20200310-6634-57202184,1,55148,0,18382.67,Гарантия банковской картой,2019-12-08,,2020-03-10,3,2020-03-13,OTA,Активный,Игора,1,Коттедж,1
227,1,20191225-6634-57201727,1,102000,102000,17000,Банк. карта: Банк Россия (банк. карта),2019-12-08,,2019-12-25,6,2019-12-31,Сайт,Активный,Игора,2,Апартаменты,1
229,1,20191231-6634-57191665,1,75400,75400,37700,Банк. карта: Банк Россия (банк. карта),2019-12-08,,2019-12-31,2,2020-01-02,Сайт,Активный,Игора,2,Стандарт,1
233,1,20191208-6634-57166959,1,5200,5200,5200,Банк. карта: Банк Россия (банк. карта),2019-12-07,,2019-12-08,1,2019-12-09,Сайт,Активный,Игора,3,Стандарт,1
234,1,20191209-6634-57157855,1,5200,0,5200,Гарантия банковской картой,2019-12-07,2019-12-08,2019-12-09,1,2019-12-10,OTA,Отмена,Игора,1,Стандарт,0
236,1,20191221-6634-57142225,1,18200,0,18200,Гарантия банковской картой,2019-12-07,,2019-12-21,1,2019-12-22,OTA,Активный,Игора,1,Апартаменты,1
237,1,20191222-6634-57139828,1,108100,0,15442.86,Гарантия банковской картой,2019-12-07,2019-12-07,2019-12-22,7,2019-12-29,OTA,Отмена,Игора,1,Апартаменты,0
238,1,20191228-6634-57136632,1,15770,15770,7885,Банк. карта: Банк Россия (банк. карта),2019-12-06,,2019-12-28,2,2019-12-30,Сайт,Активный,Игора,1,Стандарт,1
240,1,20191224-6634-57130922,1,26030,26030,13015,Банк. карта: Банк Россия (банк. карта),2019-12-06,,2019-12-24,2,2019-12-26,Сайт,Активный,Игора,1,Апартаменты,1
241,1,20191229-6634-57099873,1,6400,6400,6400,Банк. карта: Банк Россия (банк. карта),2019-12-06,,2019-12-29,1,2019-12-30,Сайт,Активный,Игора,1,Стандарт,1
242,1,20200120-6634-57094839,1,34629,34629,11543,Банк. карта: Банк Россия (банк. карта),2019-12-06,,2020-01-20,3,2020-01-23,Сайт,Активный,Игора,1,Апартаменты,1
243,1,20200110-6634-57084407,1,23500,0,7833.33,Гарантия банковской картой,2019-12-06,2020-01-07,2020-01-10,3,2020-01-13,OTA,Отмена,Игора,1,Стандарт,0
245,1,20191224-6634-57078191,1,41991,41991,20995.5,Банк. карта: Банк Россия (банк. карта),2019-12-06,,2019-12-24,2,2019-12-26,Сайт,Активный,Игора,1,Коттедж,1
246,1,20200210-6634-57077825,1,77400,77400,19350,Банк. карта: Банк Россия (банк. карта),2019-12-06,2020-02-11,2020-02-10,4,2020-02-14,Сайт,Отмена,Игора,4,Коттедж,0
247,1,20191226-6634-57076340,1,59600,59600,14900,Банк. карта: Банк Россия (банк. карта),2019-12-06,,2019-12-26,4,2019-12-30,Сайт,Активный,Игора,4,Апартаменты,1
248,1,20200120-6634-57068802,1,87200,0,14533.33,Гарантия банковской картой,2019-12-06,2020-01-15,2020-01-20,6,2020-01-26,OTA,Отмена,Игора,1,Апартаменты,0
251,1,20191229-6634-57062595,1,16500,16500,16500,Банк. карта: Банк Россия (банк. карта),2019-12-05,,2019-12-29,1,2019-12-30,Сайт,Активный,Игора,5,Апартаменты,1
254,1,20191212-6634-57043384,1,5200,5200,5200,Банк. карта: Банк Россия (банк. карта),2019-12-05,,2019-12-12,1,2019-12-13,Сайт,Активный,Игора,2,Стандарт,1
255,1,20191210-6634-57036308,1,6400,0,6400,Гарантия банковской картой,2019-12-05,,2019-12-10,1,2019-12-11,OTA,Активный,Игора,1,Стандарт,1
259,1,20191215-6634-56989959,1,14300,0,7150,Гарантия банковской картой,2019-12-04,2019-12-08,2019-12-15,2,2019-12-17,OTA,Отмена,Игора,1,Стандарт,0
261,1,20191206-6634-56987241,1,35340,0,17670,При заселении,2019-12-04,2019-12-06,2019-12-06,2,2019-12-08,Сайт,Отмена,Игора,1,Апартаменты,0
262,1,20200203-6634-56984095,1,4900,0,4900,Гарантия банковской картой,2019-12-04,2019-12-05,2020-02-03,1,2020-02-04,OTA,Отмена,Игора,1,Стандарт,0
264,1,20200108-6634-56980088,1,22800,22800,11400,Банк. карта: Банк Россия (банк. карта),2019-12-04,,2020-01-08,2,2020-01-10,Сайт,Активный,Игора,3,Стандарт,1
266,1,20191207-6634-56955282,1,11500,11500,11500,Банк. карта: Банк Россия (банк. карта),2019-12-04,,2019-12-07,1,2019-12-08,Сайт,Активный,Игора,2,Стандарт,1
268,1,20191221-6634-56952368,1,15200,15200,7600,Банк. карта: Банк Россия (банк. карта),2019-12-04,2019-12-17,2019-12-21,2,2019-12-23,Сайт,Отмена,Игора,2,Стандарт,0
269,1,20200110-6634-56945293,1,18200,0,18200,Гарантия банковской картой,2019-12-04,2020-01-08,2020-01-10,1,2020-01-11,OTA,Отмена,Игора,1,Апартаменты,0
270,1,20200110-6634-56945168,1,18200,0,18200,Гарантия банковской картой,2019-12-04,2020-01-08,2020-01-10,1,2020-01-11,OTA,Отмена,Игора,1,Апартаменты,0
272,1,20200123-6634-56941759,1,60600,0,15150,Гарантия банковской картой,2019-12-04,,2020-01-23,4,2020-01-27,OTA,Активный,Игора,1,Апартаменты,1
273,1,20191215-6634-56938005,1,51490,51490,25745,Банк. карта: Банк Россия (банк. карта),2019-12-04,,2019-12-15,2,2019-12-17,Сайт,Активный,Игора,1,Коттедж,1
274,1,20200214-6634-56931368,1,19950,19950,9975,Банк. карта: Банк Россия (банк. карта),2019-12-04,,2020-02-14,2,2020-02-16,Сайт,Активный,Игора,2,Стандарт,1
275,1,20191227-6634-56922176,1,31636,31636,15818,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2019-12-27,2,2019-12-29,Сайт,Активный,Игора,4,Апартаменты,1
276,1,20191214-6634-56920040,1,13000,13000,13000,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2019-12-14,1,2019-12-15,Сайт,Активный,Игора,2,Стандарт,1
277,1,20200120-6634-56919714,1,48600,48600,12150,Банк. карта: Банк Россия (банк. карта),2019-12-03,2019-12-07,2020-01-20,4,2020-01-24,Сайт,Отмена,Игора,4,Апартаменты,0
278,1,20191207-6634-56919580,1,28310,28310,9436.67,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2019-12-07,3,2019-12-10,Сайт,Активный,Игора,1,Стандарт,1
279,1,20200105-6634-56916245,1,43500,43500,14500,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2020-01-05,3,2020-01-08,Сайт,Активный,Игора,1,Стандарт,1
280,1,20191211-6634-56915991,1,20900,20900,10450,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2019-12-11,2,2019-12-13,Сайт,Активный,Игора,2,Апартаменты,1
281,1,20200105-6634-56915742,1,43500,43500,14500,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2020-01-05,3,2020-01-08,Сайт,Активный,Игора,2,Стандарт,1
282,1,20191208-6634-56909799,1,5200,5200,5200,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2019-12-08,1,2019-12-09,Сайт,Активный,Игора,2,Стандарт,1
283,1,20191228-6634-56904184,1,31500,0,15750,Гарантия банковской картой,2019-12-03,2019-12-25,2019-12-28,2,2019-12-30,OTA,Отмена,Игора,1,Апартаменты,0
284,1,20191228-6634-56895403,1,15770,15770,7885,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2019-12-28,2,2019-12-30,Сайт,Активный,Игора,2,Стандарт,1
285,1,20191206-6634-56893615,1,61085,0,30542.5,При заселении,2019-12-03,,2019-12-06,2,2019-12-08,Сайт,Активный,Игора,1,Коттедж,1
286,1,20191219-6634-56884737,1,6400,0,6400,Гарантия банковской картой,2019-12-03,2019-12-16,2019-12-19,1,2019-12-20,OTA,Отмена,Игора,1,Стандарт,0
288,1,20200202-6634-56881500,1,8700,8700,8700,Банк. карта: Банк Россия (банк. карта),2019-12-03,2019-12-04,2020-02-02,1,2020-02-03,Сайт,Отмена,Игора,2,Стандарт,0
289,1,20191207-6634-56876133,1,9300,0,9300,Гарантия банковской картой,2019-12-03,2019-12-03,2019-12-07,1,2019-12-08,OTA,Отмена,Игора,1,Стандарт,0
290,1,20200105-6634-56874007,1,43500,43500,14500,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2020-01-05,3,2020-01-08,Сайт,Активный,Игора,2,Стандарт,1
291,1,20200111-6634-56871963,1,34295,34295,11431.67,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2020-01-11,3,2020-01-14,Сайт,Активный,Игора,2,Стандарт,1
292,1,20200202-6634-56865555,1,13965,13965,4655,Банк. карта: Банк Россия (банк. карта),2019-12-03,,2020-02-02,3,2020-02-05,Сайт,Активный,Игора,2,Стандарт,1
293,1,20191207-6634-56858455,1,9300,0,9300,Гарантия банковской картой,2019-12-03,2019-12-06,2019-12-07,1,2019-12-08,OTA,Отмена,Игора,1,Стандарт,0
295,1,20191211-6634-56848458,1,9310,9310,4655,Банк. карта: Банк Россия (банк. карта),2019-12-02,,2019-12-11,2,2019-12-13,Сайт,Активный,Игора,2,Стандарт,1
296,1,20191209-6634-56840583,1,19200,0,9600,Гарантия банковской картой,2019-12-02,2019-12-06,2019-12-09,2,2019-12-11,OTA,Отмена,Игора,1,Стандарт,0
298,1,20191228-6634-56830281,1,17800,0,17800,Гарантия банковской картой,2019-12-02,2019-12-18,2019-12-28,1,2019-12-29,OTA,Отмена,Игора,1,Апартаменты,0
299,1,20200302-6634-56821570,1,18620,18620,4655,Банк. карта: Банк Россия (банк. карта),2019-12-02,2020-02-10,2020-03-02,4,2020-03-06,Сайт,Отмена,Игора,2,Стандарт,0
301,1,20200112-6634-56808443,1,5200,5200,5200,Банк. карта: Банк Россия (банк. карта),2019-12-02,,2020-01-12,1,2020-01-13,Сайт,Активный,Игора,2,Стандарт,1
302,1,20191206-6634-56803368,1,56525,0,28262.5,При заселении,2019-12-02,2019-12-06,2019-12-06,2,2019-12-08,Сайт,Отмена,Игора,1,Коттедж,0
303,1,20191221-6634-56792192,1,13600,13600,13600,Банк. карта: Банк Россия (банк. карта),2019-12-02,,2019-12-21,1,2019-12-22,Сайт,Активный,Игора,3,Стандарт,1
305,1,20191207-6634-56775739,1,13300,13300,13300,Банк. карта: Банк Россия (банк. карта),2019-12-02,,2019-12-07,1,2019-12-08,Сайт,Активный,Игора,2,Стандарт,1
307,1,20191229-6634-56773407,1,5500,5500,5500,Банк. карта: Банк Россия (банк. карта),2019-12-01,,2019-12-29,1,2019-12-30,Сайт,Активный,Игора,1,Стандарт,1
309,1,20191222-6634-56763531,1,105700,0,15100,Гарантия банковской картой,2019-12-01,2019-12-17,2019-12-22,7,2019-12-29,OTA,Отмена,Игора,1,Апартаменты,0
310,1,20200107-6634-56761473,1,59066,59066,19688.67,Банк. карта: Банк Россия (банк. карта),2019-12-01,,2020-01-07,3,2020-01-10,Сайт,Активный,Игора,3,Апартаменты,1
312,1,20200108-6634-56756535,1,5200,0,5200,Гарантия банковской картой,2019-12-01,2020-01-06,2020-01-08,1,2020-01-09,OTA,Отмена,Игора,1,Стандарт,0
313,1,20191214-6634-56755866,1,15850,15850,15850,Банк. карта: Банк Россия (банк. карта),2019-12-01,,2019-12-14,1,2019-12-15,Сайт,Активный,Игора,4,Апартаменты,1
315,1,20191223-6634-56745383,2,27400,0,13700,Гарантия банковской картой,2019-12-01,2019-12-16,2019-12-23,1,2019-12-24,OTA,Отмена,Игора,2,Апартаменты,0
316,1,20191204-6634-56744378,1,111550,111550,22310,Банк. карта: Банк Россия (банк. карта),2019-12-01,,2019-12-04,5,2019-12-09,Сайт,Активный,Игора,2,Коттедж,1
318,1,20191202-6634-56735207,1,13300,13300,13300,Банк. карта: Банк Россия (банк. карта),2019-12-01,,2019-12-02,1,2019-12-03,Сайт,Активный,Игора,1,Апартаменты,1
319,1,20191209-6634-56734728,1,4900,0,4900,Гарантия банковской картой,2019-12-01,,2019-12-09,1,2019-12-10,OTA,Активный,Игора,1,Стандарт,1
